customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MonthlyCharges,TotalCharges,Churn
11157,Male,0,Yes,No,12,Yes,82.28,1009.11,0
11158,Male,0,No,Yes,14,No,115.6,1708.11,0
11159,Female,0,No,Yes,42,Yes,115.4,5021.64,0
11160,Female,0,No,Yes,27,Yes,50.68,1474.16,0
11161,Male,0,Yes,Yes,53,Yes,65.78,3601.4,0
11162,Male,1,No,Yes,62,Yes,47.8,3160.97,0
11163,Male,0,No,No,25,No,25.4,758.23,0
11164,Female,0,No,Yes,27,Yes,60.35,1746.1,0
11165,Male,1,Yes,Yes,48,Yes,104.78,5136.2,0
11166,Male,0,No,Yes,51,Yes,32.12,1743.54,0
11167,Male,0,Yes,Yes,17,Yes,92.49,1593.28,0
11168,Male,1,Yes,Yes,41,Yes,96.2,3982.0,0
11169,Female,0,Yes,No,42,Yes,54.81,2281.76,0
11170,Male,0,Yes,Yes,51,Yes,33.48,1708.34,0
11171,Male,0,Yes,Yes,27,Yes,37.02,1082.29,0
11172,Male,0,No,No,68,Yes,75.13,5164.67,0
11173,Female,0,No,No,42,Yes,103.03,4479.09,0
11174,Male,0,No,No,11,Yes,117.74,1445.52,1
11175,Male,0,No,No,48,Yes,28.37,1427.5,0
11176,Female,0,No,Yes,1,Yes,45.49,67.15,0
11177,Male,0,Yes,No,53,Yes,104.9,5689.04,0
11178,Male,0,No,No,15,Yes,50.22,828.12,0
11179,Female,0,Yes,No,3,Yes,116.47,437.4,1
11180,Male,0,No,No,56,No,35.51,2045.33,0
11181,Female,0,No,Yes,57,No,39.11,2341.56,0
11182,Male,0,No,Yes,4,Yes,103.17,547.2,1
11183,Female,0,Yes,No,30,Yes,113.46,3551.4,0
11184,Male,0,No,Yes,19,Yes,42.55,795.23,0
11185,Male,0,No,Yes,42,Yes,51.57,2270.88,0
11186,Female,0,Yes,No,15,Yes,31.75,419.02,0
11187,Male,0,Yes,No,26,Yes,114.55,3093.83,0
11188,Female,0,No,No,35,No,25.57,861.23,0
11189,Female,1,Yes,Yes,14,Yes,54.44,833.56,0
11190,Female,0,Yes,Yes,0,Yes,110.89,209.27,1
11191,Male,0,No,Yes,38,No,66.21,2590.39,0
11192,Male,1,No,No,4,Yes,51.75,212.33,0
11193,Female,0,No,No,71,Yes,49.29,3612.99,0
11194,Female,0,No,No,56,Yes,118.71,6830.63,0
11195,Female,0,No,Yes,20,Yes,80.96,1656.96,0
11196,Female,0,Yes,No,44,Yes,94.45,4238.5,0
11197,Female,0,Yes,Yes,21,Yes,80.21,1757.4,0
11198,Male,0,No,Yes,31,Yes,56.12,1818.65,0
11199,Female,0,No,Yes,26,Yes,50.01,1408.64,0
11200,Female,0,Yes,No,32,Yes,107.93,3633.64,0
11201,Female,0,No,Yes,36,Yes,92.06,3404.63,0
11202,Female,0,No,No,24,Yes,73.14,1769.99,0
11203,Female,0,Yes,No,60,No,101.32,6135.7,0
11204,Female,0,No,No,46,Yes,67.15,3161.51,0
11205,Male,0,No,Yes,26,No,65.18,1702.43,0
11206,Female,0,Yes,Yes,13,No,35.04,480.55,0
11207,Female,0,Yes,Yes,16,Yes,91.47,1571.05,0
11208,Male,1,Yes,No,36,Yes,77.65,2848.95,0
11209,Female,0,No,No,63,Yes,50.0,3195.68,0
11210,Female,1,No,Yes,1,Yes,111.53,133.53,1
11211,Female,0,No,Yes,70,Yes,107.23,7603.1,0
11212,Male,0,Yes,No,61,Yes,40.93,2591.69,0
11213,Female,0,No,Yes,53,Yes,79.88,4435.17,0
11214,Female,0,No,Yes,19,Yes,88.07,1764.99,0
11215,Female,0,No,No,35,Yes,67.47,2427.88,0
11216,Male,0,No,No,54,Yes,81.87,4486.0,0
11217,Male,0,No,Yes,64,Yes,110.88,7234.82,0
11218,Female,0,Yes,No,59,No,65.89,3968.23,0
11219,Female,0,No,Yes,41,Yes,105.27,4470.4,0
11220,Female,0,No,Yes,10,Yes,112.47,1308.97,1
11221,Female,0,No,Yes,40,Yes,28.23,1155.25,0
11222,Male,0,No,No,4,Yes,110.07,534.03,1
11223,Male,0,Yes,No,3,No,79.69,317.25,0
11224,Female,0,Yes,No,67,Yes,74.39,5120.48,0
11225,Female,0,No,No,60,Yes,43.49,2642.44,0
11226,Female,0,No,No,14,Yes,39.85,664.19,0
11227,Female,0,Yes,No,12,Yes,20.96,311.71,0
11228,Male,0,No,Yes,27,Yes,27.76,730.72,0
11229,Female,0,Yes,No,6,Yes,117.39,868.83,1
11230,Male,0,No,No,38,Yes,99.58,3766.71,0
11231,Male,0,Yes,Yes,61,Yes,78.14,4833.7,0
11232,Female,0,No,No,11,Yes,71.6,867.22,0
11233,Male,0,No,Yes,62,Yes,78.91,4935.92,0
11234,Female,0,Yes,Yes,47,Yes,110.53,5417.93,0
11235,Female,0,Yes,Yes,51,Yes,22.41,1070.59,0
11236,Male,0,Yes,Yes,15,Yes,115.22,1847.88,0
11237,Female,0,Yes,No,0,Yes,82.57,66.11,1
11238,Male,0,Yes,Yes,43,Yes,77.23,3399.94,0
11239,Female,0,Yes,No,16,Yes,117.56,1969.08,0
11240,Male,0,No,Yes,44,Yes,105.8,4807.55,0
11241,Male,0,No,No,21,Yes,96.33,2114.13,0
11242,Male,1,Yes,No,34,Yes,79.83,2728.79,0
11243,Male,0,No,Yes,1,Yes,92.73,216.14,1
11244,Male,0,Yes,Yes,33,Yes,110.13,3759.49,0
11245,Female,1,Yes,Yes,34,No,68.23,2340.04,0
11246,Male,0,Yes,Yes,58,Yes,49.15,2876.0,0
11247,Male,0,Yes,Yes,53,No,94.99,5105.27,0
11248,Male,0,Yes,Yes,46,Yes,119.91,5599.71,0
11249,Female,0,No,No,37,Yes,68.08,2578.25,0
11250,Female,0,No,No,29,No,80.78,2435.28,0
11251,Male,0,No,No,32,Yes,64.08,2051.29,0
11252,Male,0,No,No,26,Yes,65.89,1770.53,0
11253,Male,0,Yes,Yes,27,Yes,36.38,960.12,0
11254,Male,0,Yes,No,44,Yes,34.77,1617.21,0
11255,Female,0,Yes,Yes,39,Yes,110.65,4316.23,0
11256,Female,0,Yes,No,58,Yes,60.68,3533.79,0
11257,Male,0,No,Yes,21,Yes,99.38,2209.07,0
11258,Male,0,No,No,2,Yes,26.99,84.77,0
11259,Female,0,No,Yes,18,Yes,93.87,1747.5,0
11260,Female,1,Yes,Yes,2,No,78.14,329.27,0
11261,Female,1,Yes,Yes,10,Yes,119.29,1362.65,1
11262,Male,0,No,No,31,Yes,105.59,3448.42,0
11263,Male,1,No,No,41,Yes,99.94,4184.54,0
11264,Male,0,Yes,No,60,Yes,32.47,1889.21,0
11265,Male,0,Yes,No,48,Yes,47.58,2346.89,0
11266,Female,0,Yes,Yes,63,Yes,71.37,4512.35,0
11267,Female,0,No,Yes,47,Yes,28.26,1338.82,0
11268,Female,0,No,Yes,47,Yes,44.26,2144.06,0
11269,Female,0,Yes,No,6,Yes,54.57,343.72,0
11270,Female,0,No,No,0,Yes,45.15,-3.13,0
11271,Male,1,Yes,No,55,Yes,95.13,5243.05,0
11272,Female,0,No,Yes,12,Yes,40.57,508.93,0
11273,Male,0,Yes,Yes,57,Yes,112.3,6564.18,0
11274,Female,1,No,Yes,29,Yes,107.9,3189.11,0
11275,Female,0,No,No,31,Yes,116.93,3814.9,0
11276,Male,0,Yes,Yes,28,No,78.56,2270.83,0
11277,Male,0,Yes,No,35,Yes,61.19,2155.49,0
11278,Male,0,Yes,Yes,2,Yes,72.14,217.84,0
11279,Female,1,Yes,Yes,12,Yes,77.63,1053.15,0
11280,Male,0,Yes,No,3,Yes,99.91,415.53,1
11281,Male,0,Yes,No,68,Yes,89.51,6137.52,0
11282,Female,0,Yes,Yes,58,Yes,31.5,1891.6,0
11283,Male,0,No,Yes,16,Yes,104.98,1845.29,0
11284,Male,0,No,No,0,Yes,53.92,-12.43,0
11285,Female,1,Yes,No,66,Yes,28.47,1940.33,0
11286,Female,0,Yes,No,71,Yes,114.01,8272.05,0
11287,Female,0,Yes,No,21,Yes,67.82,1443.19,0
11288,Female,0,No,No,20,Yes,50.39,1072.09,0
11289,Female,0,Yes,No,3,Yes,27.24,22.52,0
11290,Male,0,No,Yes,25,No,86.72,2225.34,0
11291,Male,0,No,Yes,54,Yes,103.61,5780.48,0
11292,Female,0,No,Yes,14,No,32.46,422.52,0
11293,Female,0,No,No,3,Yes,21.64,9.99,0
11294,Female,1,No,Yes,51,Yes,116.8,6159.66,0
11295,Male,0,No,No,65,Yes,29.58,1992.91,0
11296,Male,1,Yes,Yes,37,Yes,59.1,2253.95,0
11297,Female,0,No,Yes,43,No,36.43,1536.69,0
11298,Female,1,Yes,Yes,34,Yes,63.39,2225.71,0
11299,Female,0,Yes,No,39,Yes,23.19,972.41,0
11300,Female,0,No,No,52,Yes,30.51,1621.29,0
11301,Female,0,Yes,Yes,63,Yes,84.23,5357.28,0
11302,Female,0,Yes,Yes,69,No,54.0,3743.75,0
11303,Female,0,Yes,No,36,Yes,100.27,3651.67,0
11304,Male,0,Yes,No,35,No,58.88,2034.46,0
11305,Female,0,Yes,No,30,Yes,96.63,2917.14,0
11306,Female,0,No,Yes,13,Yes,20.47,271.26,0
11307,Female,1,No,Yes,6,Yes,45.32,333.05,0
11308,Female,0,No,No,25,Yes,80.92,2107.38,0
11309,Male,1,No,Yes,19,Yes,104.35,2041.62,0
11310,Male,0,Yes,No,51,Yes,64.1,3386.26,0
11311,Male,0,No,No,20,Yes,66.17,1325.81,0
11312,Female,0,Yes,No,54,Yes,46.51,2539.42,0
11313,Male,0,No,Yes,59,Yes,24.37,1483.63,0
11314,Female,0,Yes,Yes,34,Yes,29.03,1059.21,0
11315,Male,1,No,No,64,No,63.89,4154.53,0
11316,Female,0,No,No,15,Yes,105.15,1644.08,0
11317,Male,0,No,Yes,64,Yes,37.77,2418.42,0
11318,Female,0,No,No,60,Yes,51.96,3155.44,0
11319,Male,0,No,Yes,61,Yes,49.26,3038.14,0
11320,Male,0,Yes,Yes,57,Yes,24.76,1519.96,0
11321,Female,0,No,Yes,11,Yes,97.63,1193.06,1
11322,Male,0,Yes,Yes,32,Yes,57.42,1910.84,0
11323,Male,0,Yes,No,57,Yes,76.13,4403.71,0
11324,Female,1,Yes,Yes,28,Yes,73.88,2202.21,0
11325,Female,0,No,Yes,40,Yes,97.03,4038.14,0
11326,Male,0,Yes,No,39,Yes,106.38,4251.13,0
11327,Female,0,Yes,Yes,18,Yes,89.76,1696.86,0
11328,Male,0,Yes,Yes,39,Yes,79.5,3204.92,0
11329,Male,0,Yes,No,53,Yes,60.61,3341.47,0
11330,Female,1,Yes,Yes,33,Yes,93.37,3184.47,0
11331,Female,0,No,Yes,67,No,44.27,2980.85,0
11332,Female,0,Yes,Yes,0,Yes,35.19,37.61,0
11333,Female,0,Yes,Yes,4,Yes,109.2,500.7,1
11334,Female,0,No,Yes,39,Yes,27.65,1211.72,0
11335,Female,0,No,No,6,Yes,76.35,497.16,0
11336,Male,0,Yes,No,56,Yes,54.8,3172.75,0
11337,Female,0,Yes,No,24,Yes,110.49,2756.78,0
11338,Male,0,No,No,9,Yes,41.79,391.95,0
11339,Male,0,No,Yes,6,Yes,44.5,290.48,0
11340,Male,0,Yes,Yes,21,Yes,61.01,1322.9,0
11341,Female,0,Yes,Yes,8,Yes,78.57,706.46,0
11342,Female,0,Yes,Yes,27,Yes,93.43,2618.43,0
11343,Male,0,Yes,No,52,Yes,87.11,4613.2,0
11344,Male,0,No,No,43,Yes,74.69,3215.13,0
11345,Male,0,No,Yes,45,Yes,83.06,3768.17,0
11346,Male,1,Yes,Yes,49,Yes,106.75,5307.12,0
11347,Male,0,Yes,No,54,Yes,38.68,2085.93,0
11348,Female,0,No,Yes,34,Yes,91.86,3229.22,0
11349,Male,0,Yes,No,20,No,87.94,1883.28,0
11350,Male,0,Yes,Yes,31,Yes,62.54,2024.87,0
11351,Female,0,Yes,Yes,48,No,68.69,3441.29,0
11352,Female,0,Yes,No,10,Yes,96.86,1125.15,1
11353,Female,0,Yes,Yes,60,Yes,95.17,5830.0,0
11354,Female,0,Yes,No,20,Yes,91.22,1886.24,0
11355,Female,0,No,Yes,25,Yes,89.96,2450.56,0
11356,Male,0,No,No,68,No,56.14,3939.41,0
11357,Female,1,No,Yes,43,Yes,109.44,4749.75,0
11358,Female,0,Yes,Yes,23,Yes,96.31,2281.99,0
11359,Female,0,Yes,No,7,Yes,26.52,234.66,0
11360,Male,0,Yes,No,25,Yes,21.4,548.18,0
11361,Female,0,Yes,Yes,41,Yes,95.22,4026.79,0
11362,Female,0,No,Yes,10,Yes,85.22,892.32,1
11363,Female,0,No,Yes,71,Yes,44.69,3184.17,0
11364,Female,0,No,Yes,10,Yes,64.47,684.75,0
11365,Male,0,Yes,Yes,59,No,83.62,5024.29,0
11366,Male,0,No,Yes,31,No,55.38,1711.74,0
11367,Male,0,No,Yes,35,Yes,58.98,2129.95,0
11368,Male,0,Yes,No,10,Yes,73.6,754.6,0
11369,Male,0,Yes,Yes,37,Yes,73.96,2840.91,0
11370,Female,0,Yes,No,50,Yes,57.36,2882.64,0
11371,Male,1,Yes,Yes,4,Yes,58.54,322.34,0
11372,Female,0,Yes,Yes,38,Yes,32.04,1196.05,0
11373,Female,1,Yes,Yes,35,Yes,30.52,1170.47,0
11374,Female,0,Yes,Yes,29,Yes,92.38,2796.71,0
11375,Male,0,No,No,29,Yes,85.79,2613.29,0
11376,Male,0,Yes,No,62,Yes,60.51,3932.91,0
11377,Female,0,Yes,Yes,67,Yes,57.75,3866.33,0
11378,Female,0,Yes,Yes,18,Yes,102.48,2027.04,0
11379,Male,0,No,Yes,22,Yes,31.3,634.81,0
11380,Female,0,No,No,48,Yes,104.99,5154.82,0
11381,Male,0,Yes,No,50,Yes,99.94,4989.94,0
11382,Female,0,No,No,48,Yes,22.98,1165.13,0
11383,Female,0,No,Yes,59,Yes,41.92,2436.95,0
11384,Male,0,No,No,65,Yes,102.55,6751.7,0
11385,Male,0,No,Yes,45,Yes,59.76,2806.41,0
11386,Male,0,Yes,No,30,Yes,26.55,783.55,0
11387,Male,0,No,No,26,Yes,51.31,1348.83,0
11388,Female,0,No,Yes,9,Yes,118.48,1145.9,1
11389,Female,1,No,Yes,19,Yes,99.84,1959.52,0
11390,Male,1,No,Yes,50,Yes,22.92,1137.86,0
11391,Male,0,No,No,1,Yes,116.09,132.35,1
11392,Male,0,No,No,59,Yes,60.13,3588.77,0
11393,Female,0,Yes,Yes,59,Yes,89.42,5316.42,0
11394,Female,0,Yes,Yes,20,Yes,43.07,837.34,0
11395,Male,0,No,Yes,67,Yes,101.19,6886.81,0
11396,Female,1,No,No,14,Yes,23.81,323.72,0
11397,Female,0,No,Yes,40,Yes,107.5,4401.18,0
11398,Male,0,No,Yes,70,Yes,36.35,2652.16,0
11399,Female,0,No,No,69,Yes,60.75,4229.68,0
11400,Male,0,No,Yes,2,Yes,74.57,197.49,0
11401,Female,0,No,No,24,No,64.65,1633.81,0
11402,Male,1,Yes,Yes,19,Yes,80.66,1575.96,0
11403,Male,0,No,Yes,30,Yes,47.57,1482.57,0
11404,Male,0,Yes,Yes,17,Yes,49.72,961.43,0
11405,Female,0,Yes,Yes,67,Yes,59.74,4071.21,0
11406,Female,0,Yes,Yes,50,Yes,70.19,3639.88,0
11407,Female,0,Yes,Yes,68,Yes,99.59,6919.34,0
11408,Female,0,No,No,57,Yes,59.62,3313.2,0
11409,Female,0,Yes,Yes,13,Yes,71.81,1054.6,0
11410,Male,0,Yes,Yes,48,Yes,61.07,3078.12,0
11411,Male,0,Yes,No,7,Yes,22.89,173.34,0
11412,Female,0,Yes,No,52,Yes,63.42,3315.18,0
11413,Female,0,Yes,Yes,38,Yes,60.94,2369.7,0
11414,Male,0,No,No,52,Yes,30.86,1661.84,0
11415,Female,0,Yes,Yes,5,Yes,93.25,619.2,1
11416,Male,0,Yes,Yes,16,Yes,60.68,1055.57,0
11417,Male,0,Yes,No,32,Yes,62.07,2026.4,0
11418,Male,1,Yes,No,48,No,64.08,3106.94,0
11419,Male,0,Yes,Yes,13,Yes,36.6,439.21,0
11420,Female,0,No,No,9,Yes,24.54,227.74,0
11421,Male,0,Yes,Yes,70,Yes,105.75,7502.71,0
11422,Male,0,Yes,No,61,Yes,98.81,6200.67,0
11423,Female,0,No,Yes,16,Yes,60.42,1037.53,0
11424,Male,0,Yes,Yes,51,Yes,104.06,5483.81,0
11425,Male,0,Yes,No,41,Yes,78.74,3292.28,0
11426,Female,0,Yes,No,19,No,49.36,992.0,0
11427,Female,0,Yes,No,69,Yes,83.27,5854.34,0
11428,Female,0,Yes,Yes,11,Yes,87.86,993.12,1
11429,Male,0,No,Yes,47,Yes,27.21,1305.2,0
11430,Male,0,No,Yes,12,Yes,62.2,785.57,0
11431,Female,0,No,No,50,Yes,22.45,1196.38,0
11432,Male,1,Yes,Yes,45,Yes,35.89,1706.18,0
11433,Male,0,Yes,No,11,No,45.7,585.93,0
11434,Female,1,No,No,18,No,25.81,563.26,0
11435,Female,0,No,Yes,25,Yes,22.39,514.89,0
11436,Female,0,No,Yes,69,Yes,117.67,8259.12,0
11437,Female,0,Yes,Yes,7,No,81.91,683.63,1
11438,Female,0,Yes,Yes,66,Yes,33.83,2264.98,0
11439,Female,0,No,Yes,70,Yes,114.22,8085.39,0
11440,Female,0,No,No,58,Yes,38.99,2330.18,0
11441,Female,1,No,No,35,Yes,110.88,3935.85,0
11442,Male,0,No,Yes,10,Yes,75.03,862.5,0
11443,Female,0,No,Yes,28,Yes,38.85,1175.72,0
11444,Male,0,No,No,27,Yes,53.43,1530.23,0
11445,Female,0,No,Yes,52,Yes,43.7,2300.88,0
11446,Female,0,Yes,Yes,41,Yes,59.33,2471.64,0
11447,Female,0,Yes,Yes,57,Yes,57.1,3306.49,0
11448,Female,0,No,Yes,43,Yes,99.03,4336.69,0
11449,Male,0,Yes,No,46,Yes,99.26,4771.37,0
11450,Female,0,Yes,No,68,Yes,113.4,7891.69,0
11451,Male,0,No,Yes,11,Yes,94.13,1188.33,1
11452,Female,0,Yes,Yes,0,No,103.73,101.97,1
11453,Male,0,Yes,Yes,33,Yes,111.82,3771.97,0
11454,Female,0,Yes,No,1,Yes,21.47,74.1,0
11455,Female,0,No,Yes,5,Yes,53.48,346.82,0
11456,Male,1,Yes,No,10,No,80.96,951.89,1
11457,Female,0,No,Yes,52,No,109.77,5904.88,0
11458,Male,0,Yes,Yes,36,No,82.87,3103.28,0
11459,Male,0,No,No,9,Yes,117.09,1282.14,1
11460,Female,0,No,No,40,Yes,70.53,2942.31,0
11461,Female,0,Yes,Yes,4,Yes,38.04,188.69,0
11462,Male,0,Yes,Yes,7,Yes,56.2,478.43,0
11463,Female,0,Yes,No,42,Yes,72.68,3129.8,0
11464,Female,0,No,Yes,51,Yes,94.45,4880.9,0
11465,Male,0,No,Yes,4,Yes,102.67,452.91,1
11466,Female,0,Yes,Yes,6,Yes,116.84,732.73,1
11467,Female,1,Yes,Yes,11,No,72.76,897.48,0
11468,Female,0,Yes,Yes,66,Yes,36.76,2397.31,0
11469,Female,1,Yes,Yes,35,No,25.54,876.25,0
11470,Female,1,Yes,No,19,No,57.6,1089.29,0
11471,Female,0,No,No,48,Yes,106.02,5205.6,0
11472,Male,0,No,No,15,Yes,81.58,1331.64,0
11473,Female,0,Yes,Yes,40,No,45.77,1926.28,0
11474,Male,0,Yes,No,23,Yes,107.69,2588.3,0
11475,Female,1,Yes,Yes,40,Yes,112.29,4642.21,0
11476,Male,0,No,No,55,Yes,96.16,5436.66,0
11477,Female,1,Yes,No,69,Yes,74.69,5119.8,0
11478,Male,0,No,Yes,12,Yes,35.31,531.58,0
11479,Female,1,No,No,68,Yes,91.02,6271.98,0
11480,Female,0,No,Yes,51,Yes,87.57,4498.38,0
11481,Male,0,Yes,Yes,47,Yes,42.67,2043.23,0
11482,Female,0,Yes,Yes,44,Yes,117.78,5293.37,0
11483,Female,0,Yes,No,16,Yes,51.99,931.9,0
11484,Male,0,Yes,No,2,Yes,36.07,147.28,0
11485,Male,0,No,Yes,9,Yes,73.54,727.79,0
11486,Female,0,Yes,No,15,Yes,101.95,1582.45,0
11487,Female,0,No,No,50,Yes,26.54,1284.62,0
11488,Male,0,No,Yes,17,Yes,105.86,1982.97,0
11489,Female,0,Yes,Yes,57,Yes,70.21,4087.76,0
11490,Male,0,No,No,52,Yes,109.03,5878.0,0
11491,Male,0,No,Yes,2,Yes,119.41,326.71,1
11492,Female,1,Yes,Yes,68,Yes,49.78,3394.39,0
11493,Male,0,No,No,55,Yes,75.86,4240.16,0
11494,Male,0,Yes,No,37,Yes,115.16,4339.36,0
11495,Female,0,Yes,No,39,Yes,24.72,981.53,0
11496,Male,0,No,No,28,Yes,66.32,1896.61,0
11497,Male,0,No,No,64,Yes,29.76,1924.07,0
11498,Male,0,No,No,30,Yes,80.4,2418.49,0
11499,Male,0,Yes,No,24,Yes,81.74,2053.71,0
11500,Female,1,Yes,No,51,Yes,106.73,5526.36,0
11501,Male,1,No,Yes,40,Yes,24.85,889.23,0
11502,Male,0,Yes,Yes,47,Yes,118.05,5731.43,0
11503,Male,0,Yes,Yes,13,Yes,116.06,1672.61,0
11504,Male,0,Yes,No,45,Yes,26.31,1195.0,0
11505,Male,0,No,Yes,9,Yes,61.22,533.14,0
11506,Female,0,Yes,Yes,54,Yes,105.92,5756.48,0
11507,Female,0,Yes,Yes,24,Yes,62.45,1470.95,0
11508,Male,0,Yes,Yes,43,Yes,56.74,2555.96,0
11509,Male,0,No,Yes,42,Yes,31.19,1361.0,0
11510,Male,0,No,No,70,Yes,104.25,7432.03,0
11511,Male,0,Yes,Yes,22,Yes,117.78,2644.19,0
11512,Male,0,Yes,Yes,9,No,91.1,849.57,1
11513,Female,0,No,No,0,No,29.62,25.96,0
11514,Female,0,Yes,Yes,24,Yes,110.37,2776.0,0
11515,Female,1,No,Yes,65,Yes,25.27,1698.7,0
11516,Female,0,No,Yes,33,Yes,64.42,2148.9,0
11517,Female,0,No,No,44,Yes,99.88,4520.91,0
11518,Female,0,Yes,No,57,Yes,52.57,3084.0,0
11519,Female,0,Yes,No,57,Yes,69.05,4049.03,0
11520,Male,0,Yes,Yes,64,Yes,104.87,6767.77,0
11521,Female,0,Yes,Yes,70,Yes,89.37,6269.54,0
11522,Male,0,No,Yes,0,Yes,49.2,15.35,0
11523,Male,0,Yes,Yes,53,No,107.68,5778.88,0
11524,Female,0,Yes,No,23,Yes,73.85,1724.84,0
11525,Female,0,No,No,43,Yes,112.22,4882.57,0
11526,Female,0,Yes,Yes,13,Yes,58.65,830.6,0
11527,Female,1,No,Yes,11,Yes,50.1,667.95,0
11528,Male,1,Yes,Yes,71,Yes,106.71,7712.45,0
11529,Female,0,No,No,29,Yes,98.15,2949.42,0
11530,Female,0,No,Yes,17,Yes,110.08,1870.32,0
11531,Male,0,No,Yes,69,Yes,72.86,5086.49,0
11532,Male,0,No,No,30,Yes,105.53,3388.63,0
11533,Male,0,Yes,No,37,Yes,50.71,2036.32,0
11534,Female,1,No,Yes,58,No,63.49,3681.94,0
11535,Female,0,No,No,6,Yes,92.21,700.12,1
11536,Female,0,No,Yes,12,Yes,46.75,601.54,0
11537,Female,0,No,Yes,5,No,93.76,667.57,1
11538,Male,0,Yes,Yes,31,Yes,107.83,3424.01,0
11539,Male,0,No,Yes,55,Yes,60.91,3416.18,0
11540,Female,0,No,Yes,25,Yes,25.1,595.06,0
11541,Female,1,No,No,43,Yes,41.59,1804.15,0
11542,Female,0,Yes,No,36,Yes,114.56,4224.45,0
11543,Female,0,No,Yes,68,Yes,90.34,6277.63,0
11544,Female,0,Yes,No,0,Yes,61.18,70.74,0
11545,Female,0,No,Yes,24,Yes,38.1,994.51,0
11546,Female,0,Yes,Yes,32,Yes,118.2,3955.88,0
11547,Female,0,Yes,Yes,46,Yes,100.08,4733.55,0
11548,Female,0,Yes,No,29,No,20.21,644.05,0
11549,Male,1,Yes,Yes,55,Yes,57.27,3222.16,0
11550,Female,0,Yes,No,53,Yes,58.21,3167.58,0
11551,Male,0,No,Yes,42,No,26.55,1107.93,0
11552,Male,0,Yes,Yes,24,Yes,76.0,1893.6,0
11553,Female,0,No,Yes,5,Yes,87.1,454.92,1
11554,Female,0,No,No,13,No,118.79,1621.29,0
11555,Male,1,No,Yes,57,No,64.55,3747.18,0
11556,Female,0,No,No,18,Yes,28.75,543.39,0
11557,Female,0,No,Yes,55,Yes,102.81,5746.96,0
11558,Male,0,No,No,5,Yes,82.63,515.57,1
11559,Female,0,No,Yes,69,Yes,101.57,7125.69,0
11560,Female,0,Yes,Yes,65,Yes,99.19,6511.41,0
11561,Female,0,No,Yes,60,Yes,32.06,1878.55,0
11562,Male,0,Yes,No,62,Yes,58.84,3780.35,0
11563,Female,0,Yes,Yes,19,Yes,118.71,2366.46,0
11564,Male,0,No,Yes,34,Yes,68.03,2332.02,0
11565,Female,0,Yes,No,34,Yes,61.53,2180.12,0
11566,Male,0,No,No,52,Yes,96.2,5043.53,0
11567,Female,0,Yes,No,57,Yes,106.11,6132.67,0
11568,Male,0,Yes,Yes,9,Yes,91.22,872.94,1
11569,Male,0,Yes,No,51,Yes,32.29,1642.91,0
11570,Male,0,No,No,66,Yes,62.75,4209.25,0
11571,Male,1,No,No,35,Yes,37.72,1353.38,0
11572,Male,0,No,No,1,Yes,44.2,104.25,0
11573,Female,0,No,No,33,Yes,66.55,2296.85,0
11574,Female,0,No,Yes,23,Yes,21.74,541.76,0
11575,Male,0,Yes,No,31,Yes,37.2,1184.78,0
11576,Male,0,No,Yes,22,Yes,65.92,1521.79,0
11577,Male,0,No,Yes,44,Yes,72.54,3276.11,0
11578,Male,0,Yes,No,2,Yes,109.81,387.11,1
11579,Male,0,No,No,71,Yes,94.72,6783.49,0
11580,Female,0,Yes,Yes,23,Yes,107.9,2582.16,0
11581,Male,0,Yes,No,52,Yes,83.95,4456.25,0
11582,Male,0,Yes,Yes,5,Yes,108.1,705.91,1
11583,Male,0,No,No,59,Yes,70.13,4209.84,0
11584,Male,0,No,Yes,15,Yes,77.13,1260.34,0
11585,Male,0,Yes,No,36,Yes,21.37,762.75,0
11586,Female,0,Yes,No,9,Yes,96.11,967.51,1
11587,Male,1,Yes,No,63,Yes,75.09,4786.85,0
11588,Male,0,Yes,Yes,55,Yes,119.95,6842.85,0
11589,Female,0,No,Yes,8,Yes,27.62,285.39,0
11590,Male,0,No,No,70,Yes,29.29,2081.81,0
11591,Female,0,No,Yes,31,Yes,110.54,3522.32,0
11592,Male,1,No,No,40,Yes,48.27,1976.98,0
11593,Male,0,No,Yes,25,Yes,91.38,2396.81,0
11594,Female,0,No,No,18,Yes,83.24,1575.08,0
11595,Female,0,Yes,No,29,Yes,76.85,2247.95,0
11596,Male,0,Yes,Yes,53,No,62.72,3307.67,0
11597,Female,1,Yes,Yes,41,Yes,94.44,3931.04,0
11598,Male,0,Yes,No,68,Yes,70.62,4901.28,0
11599,Male,0,No,Yes,23,Yes,77.55,1894.9,0
11600,Female,0,Yes,Yes,2,Yes,38.09,132.13,0
11601,Female,0,Yes,No,53,Yes,46.98,2508.84,0
11602,Female,0,Yes,Yes,24,Yes,82.18,2007.67,0
11603,Female,0,No,Yes,45,Yes,76.22,3505.89,0
11604,Male,1,Yes,No,48,Yes,95.1,4571.44,0
11605,Male,0,Yes,No,64,Yes,95.43,6145.81,0
11606,Female,0,Yes,Yes,61,Yes,26.17,1571.86,0
11607,Female,1,Yes,Yes,65,Yes,20.42,1327.15,0
11608,Male,0,Yes,No,65,Yes,88.52,5793.07,0
11609,Male,0,No,No,50,Yes,108.36,5505.4,0
11610,Female,0,No,No,12,Yes,41.31,532.76,0
